node_index,node_id,node_type,node_name,node_source
18694,DB05183,drug,MLN0415,DrugBank
47043,31297,biological_process,replication fork processing,GO
46175,1902003,biological_process,regulation of amyloid-beta formation,GO
28438,8831_13441_13717_13127_12644,disease,asphyxiating thoracic dystrophy,MONDO_grouped
52700,2119,biological_process,nematode larval development,GO
48696,45600,biological_process,positive regulation of fat cell differentiation,GO
38811,21944,disease,auditory neuropathy,MONDO
72278,17258,anatomy,placentome of cotyledonary placenta,UBERON
67785,6100,anatomy,Brodmann (1909) area 3,UBERON
25981,30327,effect/phenotype,Abnormal osteoclast count,HPO
38468,19691,disease,short rib dysplasia,MONDO
69775,10302,anatomy,amnioserosa,UBERON
110767,2000094,biological_process,negative regulation of mesonephric nephron tubule epithelial cell differentiation,GO
108026,39611,biological_process,suppression by virus of host translation initiation factor activity,GO
103476,48564,biological_process,photosystem I assembly,GO
27879,32892,disease,structural brain anomalies with impaired intellectual development and craniosynostosis,MONDO
54863,16794,molecular_function,diphosphoric monoester hydrolase activity,GO
92613,33507,effect/phenotype,Decreased esterified to free carnitine ratio,HPO
104222,80169,biological_process,cellular response to boron-containing substance deprivation,GO
68097,6594,anatomy,gubernacular cord,UBERON
55299,3918,molecular_function,"DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activity",GO
93159,100126,effect/phenotype,Fragmentation of the epiphysis of the proximal phalanx of the 2nd toe,HPO
59950,28782,gene/protein,IGLV5-39,NCBI
106272,1903281,biological_process,positive regulation of calcium:sodium antiporter activity,GO
72225,16877,anatomy,digit 7 digitopodial skeleton,UBERON
104805,42179,biological_process,nicotine biosynthetic process,GO
89286,12363,effect/phenotype,Decreased sialylation of O-linked protein glycosylation,HPO
94282,12741,effect/phenotype,Unilateral cryptorchidism,HPO
63638,1189,anatomy,left testicular artery,UBERON
95330,946,disease,psychologic vaginismus,MONDO
42244,99175,biological_process,regulation of postsynapse organization,GO
77784,106479601,gene/protein,RNU4-92P,NCBI
93342,100389,effect/phenotype,Short distal phalanx of the 3rd toe,HPO
44201,1902683,biological_process,regulation of receptor localization to synapse,GO
30588,11060,disease,early-onset non-syndromic cataract,MONDO
83814,6312,disease,myofibroma,MONDO
126148,17119,cellular_component,Golgi transport complex,GO
16183,DB00855,drug,Aminolevulinic acid,DrugBank
70224,11170,anatomy,quadrate-articular joint,UBERON
25254,1328,effect/phenotype,Specific learning disability,HPO
75026,2001915,anatomy,basibranchial 1 element,UBERON
74551,2001167,anatomy,vertebral element 1,UBERON
13705,80758,gene/protein,PRR7,NCBI
68199,6723,anatomy,cochlear modiolus,UBERON
42832,1901419,biological_process,regulation of response to alcohol,GO
36671,43008,disease,genetic multiple congenital anomalies/dysmorphic syndrome without intellectual disability,MONDO
114137,14815,biological_process,"initiation of skeletal muscle satellite cell activation by growth factor signaling, involved in skeletal muscle regeneration",GO
116721,32399,molecular_function,HECT domain binding,GO
13938,56670,gene/protein,SUCNR1,NCBI
48517,71468,biological_process,cellular response to acidic pH,GO
19209,DB00941,drug,Hexafluronium,DrugBank
14956,DB00564,drug,Carbamazepine,DrugBank
44777,61058,biological_process,regulation of peptidoglycan recognition protein signaling pathway,GO
74057,2000096,anatomy,cardinal system,UBERON
16666,DB08746,drug,1-[[(1E)-2-(4-CHLOROPHENYL)ETHENYL]SULFONYL]-4-[[1-(4-PYRIDINYL)-4-PIPERIDINYL]METHYL]PIPERAZINE,DrugBank
180,57175,gene/protein,CORO1B,NCBI
106364,32533,biological_process,regulation of follicle cell microvillus length,GO
30516,12233_7903_18875,disease,Li-Fraumeni syndrome,MONDO_grouped
21250,DB01978,drug,"7,9-Dimethylguanine",DrugBank
20409,DB09320,drug,Procaine benzylpenicillin,DrugBank
4118,26147,gene/protein,PHF19,NCBI
82718,106480978,gene/protein,RN7SL208P,NCBI
79549,102724201,gene/protein,TBX18-AS1,NCBI
10912,192669,gene/protein,AGO3,NCBI
59918,100130758,gene/protein,METTL15P1,NCBI
53733,19838,molecular_function,growth factor binding,GO
13577,81875,gene/protein,ISG20L2,NCBI
11737,80148,gene/protein,SLC66A2,NCBI
103932,1990744,biological_process,primary miRNA methylation,GO
122840,102393,molecular_function,decanoyl-[acp] 2-dehydrogenase activity,GO
51564,62099,biological_process,negative regulation of programmed necrotic cell death,GO
27569,10841_8671_13201_12698_13202_12144_10192_7862_8670_19517_18094_11697,disease,Waardenburg syndrome,MONDO_grouped
33508,15535,disease,xanthoma disseminatum,MONDO
91376,31810,effect/phenotype,Anti-ganglioside antibody positivity,HPO
49703,98760,biological_process,response to interleukin-7,GO
94519,33164,effect/phenotype,Focal active colitis,HPO
33822,116369,gene/protein,SLC26A8,NCBI
119865,3877,molecular_function,ATP adenylyltransferase activity,GO
8473,2224,gene/protein,FDPS,NCBI
116358,50022,molecular_function,L-arabinose 1-dehydrogenase (NAD+) activity,GO
83338,100422969,gene/protein,MIR2909,NCBI
45359,36267,biological_process,invasive filamentous growth,GO
102012,50784,biological_process,cocaine catabolic process,GO
80797,100422486,gene/protein,KRR1P1,NCBI
92117,32865,effect/phenotype,Myoclonic absence status epilepticus,HPO
108788,90561,biological_process,nuclear migration during mitotic telophase,GO
54153,70325,molecular_function,lipoprotein particle receptor binding,GO
40190,2001170,biological_process,negative regulation of ATP biosynthetic process,GO
5467,55720,gene/protein,TSR1,NCBI
30305,10887,disease,isolated anterior cervical hypertrichosis,MONDO
120522,120285,molecular_function,tyrosine sensor activity,GO
8325,283948,gene/protein,NHLRC4,NCBI
75249,2002206,anatomy,macula communis,UBERON
95368,1030,disease,"keratoconus, stable condition",MONDO
37919,4974,disease,adrenal gland pheochromocytoma,MONDO
63111,94240,gene/protein,EPSTI1,NCBI
2813,2207,gene/protein,FCER1G,NCBI
65711,3435,anatomy,pedal digit nerve,UBERON
73251,34984,anatomy,nerve to quadratus femoris,UBERON
43294,15677,biological_process,copper ion import,GO
46084,51325,biological_process,interphase,GO
36781,2682,disease,cerebral ventricle cancer,MONDO
85087,2208,effect/phenotype,Coarse hair,HPO
15122,DB00792,drug,Tripelennamine,DrugBank
13656,90007,gene/protein,MIDN,NCBI
79264,644131,gene/protein,CCT8P1,NCBI
101098,45899,biological_process,positive regulation of RNA polymerase II transcription preinitiation complex assembly,GO
119834,36487,molecular_function,nitric-oxide synthase inhibitor activity,GO
52359,97535,biological_process,lymphoid lineage cell migration into thymus,GO
70553,11814,anatomy,non-neurogenic ectodermal placode,UBERON
93879,410362,effect/phenotype,Decreased O-mannosyl glycans on alpha-dystroglycan,HPO
93567,100839,effect/phenotype,Hepatic agenesis,HPO
32662,19399,disease,Isaac syndrome,MONDO
42605,1763,biological_process,morphogenesis of a branching structure,GO
31410,10748,disease,torticollis-keloids-cryptorchidism-renal dysplasia syndrome,MONDO
43074,9199,biological_process,ribonucleoside triphosphate metabolic process,GO
61873,D000348,exposure,Aflatoxins,CTD
25656,33231,effect/phenotype,Abnormal glomerular mesangial cellularity,HPO
54299,5198,molecular_function,structural molecule activity,GO
39922,9063,biological_process,cellular amino acid catabolic process,GO
70580,11862,anatomy,pulmonary collagen fibril,UBERON
70446,11628,anatomy,early premaxilla,UBERON
31720,9682,disease,"muscular dystrophy, congenital, with rapid progression",MONDO
97732,11289,disease,apraxia of eyelid opening,MONDO
65267,2866,anatomy,caudal part of spinal trigeminal nucleus,UBERON
57754,203190,gene/protein,LGI3,NCBI
108524,50740,biological_process,protein-FMN linkage via O3-riboflavin phosphoryl-L-threonine,GO
83493,285463,gene/protein,CTBP1-AS,NCBI
47026,1903307,biological_process,positive regulation of regulated secretory pathway,GO
7365,90379,gene/protein,DCAF15,NCBI
61358,28632,gene/protein,TRBJ1-4,NCBI
13238,138255,gene/protein,C9orf135,NCBI
120289,31433,molecular_function,telethonin binding,GO
93294,100305,effect/phenotype,Ring fibers,HPO
35493,18296,disease,congenital disorder of glycosylation with developmental anomaly,MONDO
63647,1198,anatomy,superior suprarenal artery,UBERON
115214,47808,molecular_function,D(-)-tartrate dehydratase activity,GO
115960,43905,molecular_function,Ser-tRNA(Thr) hydrolase activity,GO
81993,106479113,gene/protein,RN7SKP40,NCBI
64481,2042,anatomy,lymphatic vessel endothelium,UBERON
73380,35171,anatomy,obturator lymph node,UBERON
66849,4830,anatomy,respiratory system skeletal muscle,UBERON
105780,9455,biological_process,redox taxis,GO
22082,81693,gene/protein,AMN,NCBI
21142,DB13575,drug,Bietaserpine,DrugBank
2259,79161,gene/protein,TMEM243,NCBI
120236,106281,molecular_function,chenodeoxycholate 7-alpha-dehydrogenase (NAD+) activity,GO
74556,2001172,anatomy,roofing cartilage,UBERON
118277,1990206,molecular_function,jasmonyl-Ile conjugate hydrolase activity,GO
59872,100302175,gene/protein,MIR1207,NCBI
29846,8578,disease,"toe, rotated fifth",MONDO
11572,27129,gene/protein,HSPB7,NCBI
104065,1902389,biological_process,ceramide 1-phosphate transport,GO
72243,16915,anatomy,vermilion,UBERON
112704,140633,biological_process,CARD8 inflammasome complex assembly,GO
91739,32352,effect/phenotype,Methioninuria,HPO
91483,31984,effect/phenotype,Esophageal food impaction,HPO
58659,8941,gene/protein,CDK5R2,NCBI
2683,23633,gene/protein,KPNA6,NCBI
70860,12333,anatomy,ovarian bursa,UBERON
126552,12509,cellular_component,inter-Golgi transport vesicle membrane,GO
61877,D000448,exposure,Aldicarb,CTD
108165,970,biological_process,tRNA exon ligation utilizing GTP as source of linkage phosphate,GO
85430,3288,effect/phenotype,Mitochondrial propionyl-CoA carboxylase defect,HPO
10120,8604,gene/protein,SLC25A12,NCBI
2447,8503,gene/protein,PIK3R3,NCBI
44689,32642,biological_process,regulation of chemokine production,GO
50613,44639,biological_process,"envenomation resulting in modulation of complement activation, lectin pathway in other organism",GO
63955,1510,anatomy,skin of knee,UBERON
29917,7464,disease,obsolete isolated distichiasis,MONDO
120505,50180,molecular_function,phloretin hydrolase activity,GO
18775,DB03367,drug,PF-00356231,DrugBank
64568,2132,anatomy,dentate nucleus,UBERON
57534,445329,gene/protein,SULT1A4,NCBI
58446,285588,gene/protein,EFCAB9,NCBI
55203,4466,molecular_function,long-chain-acyl-CoA dehydrogenase activity,GO
70528,11779,anatomy,nerve of head region,UBERON
80944,106481082,gene/protein,RN7SL583P,NCBI
67503,5656,anatomy,lens vesicle epithelium,UBERON
98816,20402,disease,congenital accessory mitral valve tissue,MONDO
56314,31970,cellular_component,organelle envelope lumen,GO
60795,101059953,gene/protein,NPIPA8,NCBI
78899,100873371,gene/protein,RNA5SP39,NCBI
24685,9847,effect/phenotype,Osteolytic defects of the middle phalanges of the hand,HPO
41917,1904253,biological_process,positive regulation of bile acid metabolic process,GO
55492,43167,molecular_function,ion binding,GO
4129,1632,gene/protein,ECI1,NCBI
111152,19358,biological_process,nicotinate nucleotide salvage,GO
61191,109616961,gene/protein,SNORA11G,NCBI
112592,36151,biological_process,phosphatidylcholine acyl-chain remodeling,GO
53318,18119,biological_process,peptidyl-cysteine S-nitrosylation,GO
63959,1514,anatomy,descending aorta,UBERON
75564,2205372,anatomy,dorsal fin distal radial cartilage 1,UBERON
71282,13659,anatomy,spongiose tissue of corpus cavernosum maxillaris,UBERON
4050,8839,gene/protein,CCN5,NCBI
75352,2005083,anatomy,ventral branch nasal ciliary artery,UBERON
104789,1904991,biological_process,negative regulation of adenylate cyclase-inhibiting dopamine receptor signaling pathway,GO
100435,61883,biological_process,clathrin-dependent endocytosis involved in vitellogenesis,GO
128349,R-HSA-416482,pathway,G alpha (12/13) signalling events,REACTOME
67001,5030,anatomy,mucosa of paranasal sinus,UBERON
114981,99593,biological_process,endocytosed synaptic vesicle to endosome fusion,GO
119469,43896,molecular_function,"glucan 1,6-alpha-glucosidase activity",GO
22772,270,effect/phenotype,Delayed cranial suture closure,HPO
18571,DB02515,drug,sn-glycerol 3-phosphate,DrugBank
16042,DB04973,drug,LErafAON,DrugBank
23664,1180,effect/phenotype,Hand oligodactyly,HPO
15566,DB06414,drug,Etravirine,DrugBank
34437,80054,gene/protein,CEBPA-DT,NCBI
82691,100421167,gene/protein,SCML2P1,NCBI
110874,1904879,biological_process,positive regulation of calcium ion transmembrane transport via high voltage-gated calcium channel,GO
45206,46292,biological_process,formaldehyde metabolic process,GO
2328,8740,gene/protein,TNFSF14,NCBI
25015,9988,effect/phenotype,Duplication of the distal phalanx of the 5th finger,HPO
45252,9312,biological_process,oligosaccharide biosynthetic process,GO
50210,1902514,biological_process,regulation of calcium ion transmembrane transport via high voltage-gated calcium channel,GO
18421,DB08118,drug,"2-(methylamino)-N-(4-methyl-1,3-thiazol-2-yl)-5-[(4-methyl-4H-1,2,4-triazol-3-yl)sulfanyl]benzamide",DrugBank
80243,100874255,gene/protein,RNASEH2B-AS1,NCBI
48152,16136,biological_process,saponin catabolic process,GO
76144,3010563,anatomy,craniopalatine foramen,UBERON
128883,R-HSA-156711,pathway,Polo-like kinase mediated events,REACTOME
105966,2001043,biological_process,positive regulation of septum digestion after cytokinesis,GO
99555,24430,disease,allesthesia,MONDO
105076,62030,biological_process,negative regulation of stress granule assembly,GO
100287,19951,biological_process,Smt3-protein conjugation,GO
32937,15995,disease,melorheostosis with osteopoikilosis,MONDO
86308,5550,effect/phenotype,Chronic lymphatic leukemia,HPO
57112,157777,gene/protein,MCMDC2,NCBI
78398,645688,gene/protein,RPL12P38,NCBI
65065,2650,anatomy,paralaminar part of medial dorsal nucleus,UBERON
127263,5714,cellular_component,early recombination nodule,GO
16814,DB07059,drug,"N-{2-[6-(2,4-DIAMINO-6-ETHYLPYRIMIDIN-5-YL)-2,2-DIMETHYL-3-OXO-2,3-DIHYDRO-4H-1,4-BENZOXAZIN-4-YL]ETHYL}ACETAMIDE",DrugBank
75507,2101587,anatomy,pectoral fin proximal radial element,UBERON
100468,1905908,biological_process,positive regulation of amyloid fibril formation,GO
15100,DB00433,drug,Prochlorperazine,DrugBank
88931,11762,effect/phenotype,Pituitary thyrotropic cell adenoma,HPO
103123,51391,biological_process,tRNA acetylation,GO
13765,79948,gene/protein,PLPPR3,NCBI
125461,31429,cellular_component,box H/ACA snoRNP complex,GO
89429,12594,effect/phenotype,Moderate albuminuria,HPO
14353,DB01914,drug,D-glucose,DrugBank
100926,60529,biological_process,squamous basal epithelial stem cell differentiation involved in prostate gland acinus development,GO
96921,4726,disease,liver inflammatory myofibroblastic tumor,MONDO
114469,33350,biological_process,apiose biosynthetic process,GO
79723,646309,gene/protein,NAMPTP1,NCBI
102216,10697,biological_process,negative regulation of mitotic spindle pole body separation,GO
89366,12496,effect/phenotype,Reduced maximal inspiratory pressure,HPO
28996,10279,disease,terminal osseous dysplasia-pigmentary defects syndrome,MONDO
72191,16621,anatomy,lunge feeding organ,UBERON
