node_index,node_id,node_type,node_name,node_source
54188,16312,molecular_function,inositol bisphosphate phosphatase activity,GO
14625,DB01285,drug,Corticotropin,DrugBank
92467,33318,Phenotype,Fibrocellular crescent,HPO
123675,34001,molecular_function,chondroitin-sulfate-ABC exolyase activity,GO
7875,7770,Protein,ZNF227,NCBI
115628,50469,molecular_function,sabinene-hydrate synthase activity,GO
2683,23633,Protein,KPNA6,NCBI
98535,18585,disease,pediatric arterial ischemic stroke,MONDO
36947,2854,disease,prostate sarcoma,MONDO
32560,18050,disease,tibial aplasia-ectrodactyly syndrome,MONDO
13101,118424,Protein,UBE2J2,NCBI
6391,2834,Protein,PRLHR,NCBI
55252,46573,molecular_function,lactonohydrolase activity,GO
116415,43726,molecular_function,5-amino-6-(5-phosphoribitylamino)uracil phosphatase activity,GO
75206,2002117,anatomy,ovipositor,UBERON
27589,9292,disease,glycogen storage disease due to glycogen branching enzyme deficiency,MONDO
75070,2001962,anatomy,hypobranchial 1 bone distal cartilage,UBERON
4790,79019,Protein,CENPM,NCBI
2271,3148,Protein,HMGB2,NCBI
61571,693185,Protein,MIR600,NCBI
44177,1900265,biological_process,regulation of substance P receptor binding,GO
85213,2651,Phenotype,Spondyloepimetaphyseal dysplasia,HPO
87887,9554,Phenotype,Preauricular hair displacement,HPO
70435,11615,anatomy,basihyal cartilage,UBERON
24766,10271,Phenotype,Enlarged epiphyses of the proximal phalanges of the hand,HPO
127471,C075750,exposure,8-epi-prostaglandin F2alpha,CTD
9454,23308,Protein,ICOSLG,NCBI
4813,103,Protein,ADAR,NCBI
35468,21058,disease,neoplastic syndrome,MONDO
114802,3029,biological_process,detection of hypoxic conditions in blood by carotid body chemoreceptor signaling,GO
20658,DB01485,drug,4-Hydroxytestosterone,DrugBank
102010,1900817,biological_process,ochratoxin A catabolic process,GO
48645,45894,biological_process,"negative regulation of mating-type specific transcription, DNA-templated",GO
103461,51382,biological_process,kinetochore assembly,GO
52159,51097,biological_process,negative regulation of helicase activity,GO
12479,635,Protein,BHMT,NCBI
42921,51769,biological_process,regulation of nitric-oxide synthase biosynthetic process,GO
32832,15293,disease,segmental outgrowth-lipomatosis-arteriovenous malformation-epidermal nevus syndrome,MONDO
83974,18180,disease,staphylococcal scarlet fever,MONDO
112091,32203,biological_process,telomere formation via telomerase,GO
6213,128826,Protein,MIR1-1HG,NCBI
65354,2959,anatomy,subfascicular nucleus,UBERON
20370,DB12086,drug,Oxitropium,DrugBank
27852,13518_24464_9878,disease,"pituitary hormone deficiency, combined",MONDO_grouped
15947,DB08750,drug,"1-[4-(AMINOMETHYL)BENZOYL]-5'-FLUORO-1'H-SPIRO[PIPERIDINE-4,2'-QUINAZOLIN]-4'-AMINE",DrugBank
66233,4096,anatomy,odontoid process of cervical vertebra 2,UBERON
60343,51313,Protein,GASK1B,NCBI
111689,1902286,biological_process,semaphorin-plexin signaling pathway involved in dendrite guidance,GO
127145,36186,cellular_component,early phagosome membrane,GO
52199,31118,biological_process,rRNA pseudouridine synthesis,GO
25231,10662,Phenotype,Abnormality of the diencephalon,HPO
113241,19923,biological_process,alpha-1-microglobulin-chromophore linkage,GO
121183,50219,molecular_function,prostaglandin-A1 delta-isomerase activity,GO
33110,15069,disease,neuroendocrine tumor of the anal canal,MONDO
127111,42764,cellular_component,ascospore-type prospore,GO
51355,51160,biological_process,L-xylitol catabolic process,GO
10740,10661,Protein,KLF1,NCBI
95043,2027,disease,avoidant personality disorder,MONDO
34122,57535,Protein,KIAA1324,NCBI
56351,34646,cellular_component,organelle-enclosing lipid monolayer,GO
106524,71836,biological_process,nectar secretion,GO
56348,5713,cellular_component,recombination nodule,GO
63681,1232,anatomy,collecting duct of renal tubule,UBERON
106253,10739,biological_process,positive regulation of protein kinase A signaling,GO
16694,DB01348,drug,Spirapril,DrugBank
180,57175,Protein,CORO1B,NCBI
121521,61758,molecular_function,"2-hydroxyglutarate dehydrogenase activity, forward reaction",GO
46961,1905258,biological_process,regulation of nitrosative stress-induced intrinsic apoptotic signaling pathway,GO
16842,DB00413,drug,Pramipexole,DrugBank
49096,1900242,biological_process,regulation of synaptic vesicle endocytosis,GO
84642,506,Phenotype,Telecanthus,HPO
2040,8214,Protein,DGCR6,NCBI
89058,11972,Phenotype,Hypoglycorrhachia,HPO
117494,71734,molecular_function,biotin-[pyruvate-carboxylase] ligase activity,GO
19047,DB02288,drug,CRA-9334,DrugBank
89869,25192,Phenotype,Subtentorial periventricular white matter hyperdensity,HPO
21743,DB13066,drug,Liarozole,DrugBank
22929,10972,Phenotype,Anemia of inadequate production,HPO
72288,17297,anatomy,cingulum of canine tooth,UBERON
82752,503645,Protein,DPRXP4,NCBI
105159,1990210,biological_process,positive regulation by symbiont of indole acetic acid levels in host,GO
33868,574451,Protein,MIR432,NCBI
99281,22818,disease,congenital aneurysms of the great vessels,MONDO
59985,28935,Protein,IGKV1-27,NCBI
37545,3413,disease,hair follicle neoplasm,MONDO
117913,106366,molecular_function,guanosine kinase activity,GO
102276,19379,biological_process,"sulfate assimilation, phosphoadenylyl sulfate reduction by phosphoadenylyl-sulfate reductase (thioredoxin)",GO
65351,2956,anatomy,granular layer of cerebellar cortex,UBERON
7427,57697,Protein,FANCM,NCBI
58055,126231,Protein,ZNF573,NCBI
9093,7837,Protein,PXDN,NCBI
24963,100899,Phenotype,Sclerosis of finger phalanx,HPO
111307,2000289,biological_process,regulation of photoreceptor cell axon guidance,GO
74938,2001816,anatomy,anterior nuchal plate,UBERON
49550,61117,biological_process,negative regulation of heart growth,GO
52283,61313,biological_process,fibroblast growth factor receptor signaling pathway involved in heart development,GO
14106,DB00200,drug,Hydroxocobalamin,DrugBank
38530,15962,disease,inherited renal tubular disease,MONDO
96381,3759,disease,childhood ovarian yolk sac tumor,MONDO
127803,R-HSA-177128,pathway,Conjugation of salicylate with glycine,REACTOME
9925,147744,Protein,TMEM190,NCBI
126850,164,cellular_component,protein phosphatase type 1 complex,GO
78817,106480472,Protein,RN7SKP202,NCBI
97828,11978,disease,CoQ-responsive OXPHOS deficiency,MONDO
32192,15100,disease,aregenerative anemia,MONDO
9897,794,Protein,CALB2,NCBI
81200,100506815,Protein,FOXP1-IT1,NCBI
32541,5580,disease,esophageal squamous cell carcinoma,MONDO
39694,24278,disease,proctocolitis,MONDO
61694,C069616,exposure,"3-(2,2-dichlorovinyl)-2,2-dimethylcyclopropane carboxylic acid",CTD
13491,2015,Protein,ADGRE1,NCBI
44797,1902202,biological_process,regulation of hepatocyte growth factor receptor signaling pathway,GO
85732,3985,Phenotype,Exostoses of the ulna,HPO
46582,2892,biological_process,regulation of type II hypersensitivity,GO
66824,4802,anatomy,respiratory tract epithelium,UBERON
12283,1381,Protein,CRABP1,NCBI
53216,42076,biological_process,protein phosphate-linked glycosylation,GO
23170,2346,Phenotype,Head tremor,HPO
60711,340286,Protein,FAM183BP,NCBI
55816,31469,cellular_component,polyhedral organelle,GO
8924,10809,Protein,STARD10,NCBI
111858,21906,biological_process,hindbrain-spinal cord boundary formation,GO
69793,10329,anatomy,paired limb/fin bud mesenchyme,UBERON
107738,61111,biological_process,epithelial-mesenchymal cell signaling involved in lung development,GO
21286,DB11556,drug,Detomidine,DrugBank
26259,31714,Phenotype,Distance exotropia,HPO
74780,2001640,anatomy,notochordal ossification,UBERON
37294,3869,disease,childhood brain stem glioma,MONDO
16379,DB05487,drug,Custirsen,DrugBank
12355,64411,Protein,ARAP3,NCBI
46928,71621,biological_process,granulocyte chemotaxis,GO
106958,45443,biological_process,juvenile hormone secretion,GO
116109,102187,molecular_function,"4alpha-carboxy,4beta,14alpha-dimethyl-9beta,19-cyclo-5alpha-cholest-24-en-3beta-ol dehydrogenase/C4-decarboxylase activity",GO
23697,6014,Phenotype,Abnormally shaped carpal bones,HPO
69689,10192,anatomy,genital artery,UBERON
98626,19077,disease,warty dyskeratoma,MONDO
83964,2443,disease,bruxism (disease),MONDO
63028,R-HSA-9664417,pathway,Leishmania phagocytosis,REACTOME
116475,47909,molecular_function,galactolipid O-acyltransferase activity,GO
53930,8946,molecular_function,oligonucleotidase activity,GO
40918,150175,biological_process,regulation of phosphatidylethanolamine metabolic process,GO
13290,284338,Protein,PRR19,NCBI
103816,1901543,biological_process,"negative regulation of ent-pimara-8(14),15-diene biosynthetic process",GO
37003,6029,disease,cecum carcinoma,MONDO
23193,4377,Phenotype,Hematological neoplasm,HPO
79437,100873240,Protein,MTND4P15,NCBI
120946,140107,molecular_function,high-affinity potassium ion transmembrane transporter activity,GO
2165,5164,Protein,PDK2,NCBI
30602,8731,disease,familial adrenal hypoplasia with absent pituitary luteinizing hormone,MONDO
126145,1990623,cellular_component,Herring body,GO
88218,10402,Phenotype,Triangular shaped proximal phalanx of the 2nd toe,HPO
37974,44740,disease,salivary gland squamous cell carcinoma,MONDO
27090,31725,Phenotype,Hypophoria,HPO
125709,140240,cellular_component,perforant pathway to dendrate granule cell synapse,GO
68065,6539,anatomy,mammary gland fluid/secretion,UBERON
18078,DB04013,drug,1-Deoxy-1-methoxycarbamido-beta-D-gluco-2-heptulopyranosonamide,DrugBank
17719,DB12202,drug,Zalutumumab,DrugBank
75505,2101417,anatomy,pelvic fin distal radial element 1,UBERON
62572,R-HSA-202131,pathway,Metabolism of nitric oxide: NOS3 activation and regulation,REACTOME
25891,25591,Phenotype,Abnormal superior oblique muscle physiology,HPO
2831,6146,Protein,RPL22,NCBI
126368,71008,cellular_component,U2-type post-mRNA release spliceosomal complex,GO
3483,10475,Protein,TRIM38,NCBI
118999,33130,molecular_function,acetylcholine receptor binding,GO
128568,R-HSA-5579005,pathway,Defective CYP4F22 causes ARCI5,REACTOME
121713,15325,molecular_function,acetyl-CoA:CoA antiporter activity,GO
120720,103104,molecular_function,6-methylthiohexyldesulfoglucosinolate sulfotransferase activity,GO
48763,46114,biological_process,guanosine biosynthetic process,GO
5059,29127,Protein,RACGAP1,NCBI
55575,1905360,cellular_component,GTPase complex,GO
22932,11877,Phenotype,Increased mean platelet volume,HPO
55489,42974,molecular_function,retinoic acid receptor binding,GO
37028,21521,disease,benign neoplasm of mediastinum,MONDO
76059,3010190,anatomy,tibial protuberances,UBERON
16431,DB15617,drug,Ferric derisomaltose,DrugBank
26320,32051,Phenotype,Focal cortical dysplasia type II,HPO
108854,1900316,biological_process,negative regulation of maltopentaose transport,GO
78827,100873601,Protein,RNA5SP338,NCBI
27813,11682_30064_12755_11681_8047_7163_14476_13464_12982,disease,episodic ataxia,MONDO_grouped
5548,23613,Protein,ZMYND8,NCBI
10843,4357,Protein,MPST,NCBI
123271,1905030,molecular_function,voltage-gated ion channel activity involved in regulation of postsynaptic membrane potential,GO
122889,4385,molecular_function,guanylate kinase activity,GO
100176,39018,biological_process,nephrostome development,GO
42266,2001234,biological_process,negative regulation of apoptotic signaling pathway,GO
115304,1990422,molecular_function,glyoxalase (glycolic acid-forming) activity,GO
110526,71910,biological_process,determination of liver left/right asymmetry,GO
97589,7323,disease,Chondronectin,MONDO
63307,376,anatomy,hindlimb stylopod,UBERON
78054,246720,Protein,DYNLL1P1,NCBI
13658,129685,Protein,TAF8,NCBI
8130,5142,Protein,PDE4B,NCBI
118608,3756,molecular_function,protein disulfide isomerase activity,GO
31352,13310,disease,congenital adrenal hyperplasia due to cytochrome P450 oxidoreductase deficiency,MONDO
123785,4781,molecular_function,sulfate adenylyltransferase (ATP) activity,GO
71322,13711,anatomy,posterior inferior iliac spine,UBERON
15478,DB00976,drug,Telithromycin,DrugBank
73592,35788,anatomy,layer of CA3 field,UBERON
105592,61073,biological_process,ciliary body morphogenesis,GO
28866,9656_9657_9655_9658,disease,Sanfilippo syndrome,MONDO_grouped
32652,19896,disease,Kleefstra syndrome due to 9q34 microdeletion,MONDO
72563,18529,anatomy,female inguinal ring,UBERON
53347,48880,biological_process,sensory system development,GO
112363,1905592,biological_process,negative regulation of optical nerve axon regeneration,GO
128915,R-HSA-5653890,pathway,Lactose synthesis,REACTOME
90311,30202,Phenotype,Favorable response of weakness to acetylcholine esterase inhibitors,HPO
51872,31987,biological_process,locomotion involved in locomotory behavior,GO
69007,8838,anatomy,metapodial pad,UBERON
4545,79083,Protein,MLPH,NCBI
16435,DB01481,drug,1-Testosterone,DrugBank
65673,3389,anatomy,mesothelium of diaphragm,UBERON
74199,2000439,anatomy,superficial pelvic abductor,UBERON
47795,17156,biological_process,calcium-ion regulated exocytosis,GO
116286,33707,molecular_function,3''-deamino-3''-oxonicotianamine reductase activity,GO
48748,70486,biological_process,leukocyte aggregation,GO
64693,2259,anatomy,corpora quadrigemina,UBERON
46953,51567,biological_process,histone H3-K9 methylation,GO
88201,10304,Phenotype,Spinal meningeal diverticulum,HPO
31759,8217,disease,pelvis-shoulder dysplasia,MONDO
48728,1902114,biological_process,D-valine metabolic process,GO
107871,48633,biological_process,positive regulation of skeletal muscle tissue growth,GO
62384,R-HSA-1257604,pathway,PIP3 activates AKT signaling,REACTOME
128515,R-HSA-5358751,pathway,S45 mutants of beta-catenin aren't phosphorylated,REACTOME
104413,30206,biological_process,chondroitin sulfate biosynthetic process,GO
123018,1901641,molecular_function,ITP binding,GO
6231,56900,Protein,TMEM167B,NCBI
64185,1743,anatomy,ligament of larynx,UBERON
16218,DB00429,drug,Carboprost tromethamine,DrugBank
116347,50580,molecular_function,"2,5-didehydrogluconate reductase activity",GO
121553,52894,molecular_function,norspermine:oxygen oxidoreductase activity,GO
30303,13055,disease,"Stargardt macular degeneration, absent or hypoplastic corpus callosum, intellectual disability, and dysmorphic features",MONDO
2502,3493,Protein,IGHA1,NCBI
115692,50183,molecular_function,phosphatidylcholine 12-monooxygenase activity,GO
56883,92703,Protein,TMEM183A,NCBI
91265,31634,Phenotype,Anomalous origin of the left common carotid artery from the main pulmonary artery,HPO
13619,83729,Protein,INHBE,NCBI
104591,7080,biological_process,mitotic metaphase plate congression,GO
105317,1904124,biological_process,microglial cell migration,GO
13471,84164,Protein,ASCC2,NCBI
55847,31300,cellular_component,intrinsic component of organelle membrane,GO
121435,35236,molecular_function,proctolin receptor activity,GO
56932,118442,Protein,GPR62,NCBI
33425,18208,disease,neurofibromatosis type 1 due to NF1 mutation or intragenic deletion,MONDO
6965,3364,Protein,HUS1,NCBI
99275,22805,disease,colonic malakoplakia,MONDO
3381,23774,Protein,BRD1,NCBI
61213,109616985,Protein,SNORD3J,NCBI
109303,2000854,biological_process,positive regulation of corticosterone secretion,GO
49886,43947,biological_process,positive regulation by host of symbiont catalytic activity,GO
61034,692214,Protein,SNORD111,NCBI
123558,8311,molecular_function,double-stranded DNA 3'-5' exodeoxyribonuclease activity,GO
83836,1966_1817,disease,closed-angle glaucoma,MONDO_grouped
48080,61458,biological_process,reproductive system development,GO
85858,4419,Phenotype,Recurrent thrombophlebitis,HPO
79123,387486,Protein,LINC00320,NCBI
60362,83661,Protein,MS4A8,NCBI
30499,8259,disease,familial spontaneous pneumothorax,MONDO
51520,1901897,biological_process,regulation of relaxation of cardiac muscle,GO
121393,47273,molecular_function,galactosylgalactosylglucosylceramide beta-D-acetylgalactosaminyltransferase activity,GO
